,Province/State,Country/Region,Lat,Long,Date,Confirmed Cases,Confirmed Deaths,Confirmed Recovered,Days Since 1 Cases,Days Since 100 Cases,Days Since 500 Cases,Days Since 1000 Cases,New Cases,New Deaths,Continent,ICU Beds,Doctors per 10000,Nurses per 10000,ICU Beds per 100000,% Population Above 65
2455,,Brunei,4.5353,114.7277,2020-02-28,0,0,0,,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2456,,Brunei,4.5353,114.7277,2020-02-29,0,0,0,,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2457,,Brunei,4.5353,114.7277,2020-03-01,0,0,0,,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2458,,Brunei,4.5353,114.7277,2020-03-02,0,0,0,,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2459,,Brunei,4.5353,114.7277,2020-03-03,0,0,0,,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2460,,Brunei,4.5353,114.7277,2020-03-04,0,0,0,,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2461,,Brunei,4.5353,114.7277,2020-03-05,0,0,0,,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2462,,Brunei,4.5353,114.7277,2020-03-06,0,0,0,,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2463,,Brunei,4.5353,114.7277,2020-03-07,0,0,0,,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2464,,Brunei,4.5353,114.7277,2020-03-08,0,0,0,,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2465,,Brunei,4.5353,114.7277,2020-03-09,1,0,0,,,,,1,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2466,,Brunei,4.5353,114.7277,2020-03-10,1,0,0,,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2467,,Brunei,4.5353,114.7277,2020-03-11,11,0,0,0.0,,,,10,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2468,,Brunei,4.5353,114.7277,2020-03-12,11,0,0,1.0,,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2469,,Brunei,4.5353,114.7277,2020-03-13,37,0,0,2.0,,,,26,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2470,,Brunei,4.5353,114.7277,2020-03-14,40,0,0,3.0,,,,3,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2471,,Brunei,4.5353,114.7277,2020-03-15,50,0,0,4.0,,,,10,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2472,,Brunei,4.5353,114.7277,2020-03-16,54,0,0,5.0,,,,4,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2473,,Brunei,4.5353,114.7277,2020-03-17,56,0,0,6.0,,,,2,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2474,,Brunei,4.5353,114.7277,2020-03-18,68,0,0,7.0,,,,12,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2475,,Brunei,4.5353,114.7277,2020-03-19,75,0,0,8.0,,,,7,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2476,,Brunei,4.5353,114.7277,2020-03-20,78,0,1,9.0,,,,3,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2477,,Brunei,4.5353,114.7277,2020-03-21,83,0,2,10.0,,,,5,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2478,,Brunei,4.5353,114.7277,2020-03-22,88,0,2,11.0,,,,5,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2479,,Brunei,4.5353,114.7277,2020-03-23,91,0,2,12.0,,,,3,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2480,,Brunei,4.5353,114.7277,2020-03-24,104,0,2,13.0,0.0,,,13,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2481,,Brunei,4.5353,114.7277,2020-03-25,109,0,2,14.0,1.0,,,5,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2482,,Brunei,4.5353,114.7277,2020-03-26,114,0,5,15.0,2.0,,,5,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2483,,Brunei,4.5353,114.7277,2020-03-27,115,0,11,16.0,3.0,,,1,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2484,,Brunei,4.5353,114.7277,2020-03-28,120,1,25,17.0,4.0,,,5,1.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2485,,Brunei,4.5353,114.7277,2020-03-29,126,1,34,18.0,5.0,,,6,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2486,,Brunei,4.5353,114.7277,2020-03-30,127,1,38,19.0,6.0,,,1,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2487,,Brunei,4.5353,114.7277,2020-03-31,129,1,45,20.0,7.0,,,2,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2488,,Brunei,4.5353,114.7277,2020-04-01,131,1,52,21.0,8.0,,,2,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2489,,Brunei,4.5353,114.7277,2020-04-02,133,1,56,22.0,9.0,,,2,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2490,,Brunei,4.5353,114.7277,2020-04-03,134,1,65,23.0,10.0,,,1,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2491,,Brunei,4.5353,114.7277,2020-04-04,135,1,66,24.0,11.0,,,1,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2492,,Brunei,4.5353,114.7277,2020-04-05,135,1,73,25.0,12.0,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2493,,Brunei,4.5353,114.7277,2020-04-06,135,1,82,26.0,13.0,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2494,,Brunei,4.5353,114.7277,2020-04-07,135,1,85,27.0,14.0,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2495,,Brunei,4.5353,114.7277,2020-04-08,135,1,91,28.0,15.0,,,0,0.0,Asia,58.0,14.4,80.5,13.3,4.873147568
2496,,Bulgaria,42.7339,25.4858,2020-01-22,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2497,,Bulgaria,42.7339,25.4858,2020-01-23,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2498,,Bulgaria,42.7339,25.4858,2020-01-24,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2499,,Bulgaria,42.7339,25.4858,2020-01-25,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2500,,Bulgaria,42.7339,25.4858,2020-01-26,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2501,,Bulgaria,42.7339,25.4858,2020-01-27,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2502,,Bulgaria,42.7339,25.4858,2020-01-28,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2503,,Bulgaria,42.7339,25.4858,2020-01-29,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2504,,Bulgaria,42.7339,25.4858,2020-01-30,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2505,,Bulgaria,42.7339,25.4858,2020-01-31,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2506,,Bulgaria,42.7339,25.4858,2020-02-01,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2507,,Bulgaria,42.7339,25.4858,2020-02-02,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2508,,Bulgaria,42.7339,25.4858,2020-02-03,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2509,,Bulgaria,42.7339,25.4858,2020-02-04,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2510,,Bulgaria,42.7339,25.4858,2020-02-05,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2511,,Bulgaria,42.7339,25.4858,2020-02-06,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2512,,Bulgaria,42.7339,25.4858,2020-02-07,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2513,,Bulgaria,42.7339,25.4858,2020-02-08,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2514,,Bulgaria,42.7339,25.4858,2020-02-09,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2515,,Bulgaria,42.7339,25.4858,2020-02-10,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2516,,Bulgaria,42.7339,25.4858,2020-02-11,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2517,,Bulgaria,42.7339,25.4858,2020-02-12,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2518,,Bulgaria,42.7339,25.4858,2020-02-13,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2519,,Bulgaria,42.7339,25.4858,2020-02-14,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2520,,Bulgaria,42.7339,25.4858,2020-02-15,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2521,,Bulgaria,42.7339,25.4858,2020-02-16,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2522,,Bulgaria,42.7339,25.4858,2020-02-17,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2523,,Bulgaria,42.7339,25.4858,2020-02-18,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2524,,Bulgaria,42.7339,25.4858,2020-02-19,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2525,,Bulgaria,42.7339,25.4858,2020-02-20,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2526,,Bulgaria,42.7339,25.4858,2020-02-21,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2527,,Bulgaria,42.7339,25.4858,2020-02-22,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2528,,Bulgaria,42.7339,25.4858,2020-02-23,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2529,,Bulgaria,42.7339,25.4858,2020-02-24,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2530,,Bulgaria,42.7339,25.4858,2020-02-25,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2531,,Bulgaria,42.7339,25.4858,2020-02-26,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2532,,Bulgaria,42.7339,25.4858,2020-02-27,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2533,,Bulgaria,42.7339,25.4858,2020-02-28,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2534,,Bulgaria,42.7339,25.4858,2020-02-29,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2535,,Bulgaria,42.7339,25.4858,2020-03-01,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2536,,Bulgaria,42.7339,25.4858,2020-03-02,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2537,,Bulgaria,42.7339,25.4858,2020-03-03,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2538,,Bulgaria,42.7339,25.4858,2020-03-04,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2539,,Bulgaria,42.7339,25.4858,2020-03-05,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2540,,Bulgaria,42.7339,25.4858,2020-03-06,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2541,,Bulgaria,42.7339,25.4858,2020-03-07,0,0,0,,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2542,,Bulgaria,42.7339,25.4858,2020-03-08,4,0,0,0.0,,,,4,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2543,,Bulgaria,42.7339,25.4858,2020-03-09,4,0,0,1.0,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2544,,Bulgaria,42.7339,25.4858,2020-03-10,4,0,0,2.0,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2545,,Bulgaria,42.7339,25.4858,2020-03-11,7,1,0,3.0,,,,3,1.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2546,,Bulgaria,42.7339,25.4858,2020-03-12,7,1,0,4.0,,,,0,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2547,,Bulgaria,42.7339,25.4858,2020-03-13,23,1,0,5.0,,,,16,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2548,,Bulgaria,42.7339,25.4858,2020-03-14,41,2,0,6.0,,,,18,1.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2549,,Bulgaria,42.7339,25.4858,2020-03-15,51,2,0,7.0,,,,10,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2550,,Bulgaria,42.7339,25.4858,2020-03-16,52,2,0,8.0,,,,1,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2551,,Bulgaria,42.7339,25.4858,2020-03-17,67,2,0,9.0,,,,15,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2552,,Bulgaria,42.7339,25.4858,2020-03-18,92,2,0,10.0,,,,25,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2553,,Bulgaria,42.7339,25.4858,2020-03-19,94,3,0,11.0,,,,2,1.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2554,,Bulgaria,42.7339,25.4858,2020-03-20,127,3,0,12.0,0.0,,,33,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2555,,Bulgaria,42.7339,25.4858,2020-03-21,163,3,3,13.0,1.0,,,36,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2556,,Bulgaria,42.7339,25.4858,2020-03-22,187,3,3,14.0,2.0,,,24,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2557,,Bulgaria,42.7339,25.4858,2020-03-23,201,3,3,15.0,3.0,,,14,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2558,,Bulgaria,42.7339,25.4858,2020-03-24,218,3,3,16.0,4.0,,,17,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2559,,Bulgaria,42.7339,25.4858,2020-03-25,242,3,4,17.0,5.0,,,24,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2560,,Bulgaria,42.7339,25.4858,2020-03-26,264,3,8,18.0,6.0,,,22,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2561,,Bulgaria,42.7339,25.4858,2020-03-27,293,3,9,19.0,7.0,,,29,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2562,,Bulgaria,42.7339,25.4858,2020-03-28,331,7,11,20.0,8.0,,,38,4.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2563,,Bulgaria,42.7339,25.4858,2020-03-29,346,8,14,21.0,9.0,,,15,1.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2564,,Bulgaria,42.7339,25.4858,2020-03-30,359,8,17,22.0,10.0,,,13,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2565,,Bulgaria,42.7339,25.4858,2020-03-31,399,8,17,23.0,11.0,,,40,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2566,,Bulgaria,42.7339,25.4858,2020-04-01,422,10,20,24.0,12.0,,,23,2.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2567,,Bulgaria,42.7339,25.4858,2020-04-02,457,10,25,25.0,13.0,,,35,0.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2568,,Bulgaria,42.7339,25.4858,2020-04-03,485,14,30,26.0,14.0,,,28,4.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2569,,Bulgaria,42.7339,25.4858,2020-04-04,503,17,34,27.0,15.0,0.0,,18,3.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2570,,Bulgaria,42.7339,25.4858,2020-04-05,531,20,37,28.0,16.0,1.0,,28,3.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2571,,Bulgaria,42.7339,25.4858,2020-04-06,549,22,39,29.0,17.0,2.0,,18,2.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2572,,Bulgaria,42.7339,25.4858,2020-04-07,577,23,42,30.0,18.0,3.0,,28,1.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2573,,Bulgaria,42.7339,25.4858,2020-04-08,593,24,42,31.0,19.0,4.0,,16,1.0,Europe,834.0,38.7,47.8,12.0,21.02191443
2574,,Burkina Faso,12.2383,-1.5616,2020-01-22,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2575,,Burkina Faso,12.2383,-1.5616,2020-01-23,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2576,,Burkina Faso,12.2383,-1.5616,2020-01-24,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2577,,Burkina Faso,12.2383,-1.5616,2020-01-25,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2578,,Burkina Faso,12.2383,-1.5616,2020-01-26,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2579,,Burkina Faso,12.2383,-1.5616,2020-01-27,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2580,,Burkina Faso,12.2383,-1.5616,2020-01-28,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2581,,Burkina Faso,12.2383,-1.5616,2020-01-29,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2582,,Burkina Faso,12.2383,-1.5616,2020-01-30,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2583,,Burkina Faso,12.2383,-1.5616,2020-01-31,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2584,,Burkina Faso,12.2383,-1.5616,2020-02-01,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2585,,Burkina Faso,12.2383,-1.5616,2020-02-02,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2586,,Burkina Faso,12.2383,-1.5616,2020-02-03,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2587,,Burkina Faso,12.2383,-1.5616,2020-02-04,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2588,,Burkina Faso,12.2383,-1.5616,2020-02-05,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2589,,Burkina Faso,12.2383,-1.5616,2020-02-06,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2590,,Burkina Faso,12.2383,-1.5616,2020-02-07,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2591,,Burkina Faso,12.2383,-1.5616,2020-02-08,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2592,,Burkina Faso,12.2383,-1.5616,2020-02-09,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2593,,Burkina Faso,12.2383,-1.5616,2020-02-10,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2594,,Burkina Faso,12.2383,-1.5616,2020-02-11,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2595,,Burkina Faso,12.2383,-1.5616,2020-02-12,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2596,,Burkina Faso,12.2383,-1.5616,2020-02-13,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2597,,Burkina Faso,12.2383,-1.5616,2020-02-14,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2598,,Burkina Faso,12.2383,-1.5616,2020-02-15,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2599,,Burkina Faso,12.2383,-1.5616,2020-02-16,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2600,,Burkina Faso,12.2383,-1.5616,2020-02-17,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2601,,Burkina Faso,12.2383,-1.5616,2020-02-18,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2602,,Burkina Faso,12.2383,-1.5616,2020-02-19,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2603,,Burkina Faso,12.2383,-1.5616,2020-02-20,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2604,,Burkina Faso,12.2383,-1.5616,2020-02-21,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2605,,Burkina Faso,12.2383,-1.5616,2020-02-22,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2606,,Burkina Faso,12.2383,-1.5616,2020-02-23,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2607,,Burkina Faso,12.2383,-1.5616,2020-02-24,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2608,,Burkina Faso,12.2383,-1.5616,2020-02-25,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2609,,Burkina Faso,12.2383,-1.5616,2020-02-26,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2610,,Burkina Faso,12.2383,-1.5616,2020-02-27,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2611,,Burkina Faso,12.2383,-1.5616,2020-02-28,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2612,,Burkina Faso,12.2383,-1.5616,2020-02-29,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2613,,Burkina Faso,12.2383,-1.5616,2020-03-01,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2614,,Burkina Faso,12.2383,-1.5616,2020-03-02,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2615,,Burkina Faso,12.2383,-1.5616,2020-03-03,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2616,,Burkina Faso,12.2383,-1.5616,2020-03-04,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2617,,Burkina Faso,12.2383,-1.5616,2020-03-05,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2618,,Burkina Faso,12.2383,-1.5616,2020-03-06,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2619,,Burkina Faso,12.2383,-1.5616,2020-03-07,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2620,,Burkina Faso,12.2383,-1.5616,2020-03-08,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2621,,Burkina Faso,12.2383,-1.5616,2020-03-09,0,0,0,,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2622,,Burkina Faso,12.2383,-1.5616,2020-03-10,1,0,0,,,,,1,0.0,Africa,,0.5,5.7,,2.406980829
2623,,Burkina Faso,12.2383,-1.5616,2020-03-11,2,0,0,0.0,,,,1,0.0,Africa,,0.5,5.7,,2.406980829
2624,,Burkina Faso,12.2383,-1.5616,2020-03-12,2,0,0,1.0,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2625,,Burkina Faso,12.2383,-1.5616,2020-03-13,2,0,0,2.0,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2626,,Burkina Faso,12.2383,-1.5616,2020-03-14,2,0,0,3.0,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2627,,Burkina Faso,12.2383,-1.5616,2020-03-15,3,0,0,4.0,,,,1,0.0,Africa,,0.5,5.7,,2.406980829
2628,,Burkina Faso,12.2383,-1.5616,2020-03-16,15,0,0,5.0,,,,12,0.0,Africa,,0.5,5.7,,2.406980829
2629,,Burkina Faso,12.2383,-1.5616,2020-03-17,15,0,0,6.0,,,,0,0.0,Africa,,0.5,5.7,,2.406980829
2630,,Burkina Faso,12.2383,-1.5616,2020-03-18,20,1,0,7.0,,,,5,1.0,Africa,,0.5,5.7,,2.406980829
2631,,Burkina Faso,12.2383,-1.5616,2020-03-19,33,1,0,8.0,,,,13,0.0,Africa,,0.5,5.7,,2.406980829
2632,,Burkina Faso,12.2383,-1.5616,2020-03-20,40,1,0,9.0,,,,7,0.0,Africa,,0.5,5.7,,2.406980829
2633,,Burkina Faso,12.2383,-1.5616,2020-03-21,64,2,5,10.0,,,,24,1.0,Africa,,0.5,5.7,,2.406980829
2634,,Burkina Faso,12.2383,-1.5616,2020-03-22,75,4,5,11.0,,,,11,2.0,Africa,,0.5,5.7,,2.406980829
2635,,Burkina Faso,12.2383,-1.5616,2020-03-23,99,4,5,12.0,,,,24,0.0,Africa,,0.5,5.7,,2.406980829
2636,,Burkina Faso,12.2383,-1.5616,2020-03-24,114,4,7,13.0,0.0,,,15,0.0,Africa,,0.5,5.7,,2.406980829
2637,,Burkina Faso,12.2383,-1.5616,2020-03-25,146,4,10,14.0,1.0,,,32,0.0,Africa,,0.5,5.7,,2.406980829
2638,,Burkina Faso,12.2383,-1.5616,2020-03-26,152,7,10,15.0,2.0,,,6,3.0,Africa,,0.5,5.7,,2.406980829
2639,,Burkina Faso,12.2383,-1.5616,2020-03-27,180,9,12,16.0,3.0,,,28,2.0,Africa,,0.5,5.7,,2.406980829
2640,,Burkina Faso,12.2383,-1.5616,2020-03-28,207,11,21,17.0,4.0,,,27,2.0,Africa,,0.5,5.7,,2.406980829
2641,,Burkina Faso,12.2383,-1.5616,2020-03-29,222,12,23,18.0,5.0,,,15,1.0,Africa,,0.5,5.7,,2.406980829
2642,,Burkina Faso,12.2383,-1.5616,2020-03-30,246,12,31,19.0,6.0,,,24,0.0,Africa,,0.5,5.7,,2.406980829
2643,,Burkina Faso,12.2383,-1.5616,2020-03-31,261,14,32,20.0,7.0,,,15,2.0,Africa,,0.5,5.7,,2.406980829
2644,,Burkina Faso,12.2383,-1.5616,2020-04-01,282,16,46,21.0,8.0,,,21,2.0,Africa,,0.5,5.7,,2.406980829
2645,,Burkina Faso,12.2383,-1.5616,2020-04-02,288,16,50,22.0,9.0,,,6,0.0,Africa,,0.5,5.7,,2.406980829
2646,,Burkina Faso,12.2383,-1.5616,2020-04-03,302,16,50,23.0,10.0,,,14,0.0,Africa,,0.5,5.7,,2.406980829
2647,,Burkina Faso,12.2383,-1.5616,2020-04-04,318,16,66,24.0,11.0,,,16,0.0,Africa,,0.5,5.7,,2.406980829
2648,,Burkina Faso,12.2383,-1.5616,2020-04-05,345,17,90,25.0,12.0,,,27,1.0,Africa,,0.5,5.7,,2.406980829
2649,,Burkina Faso,12.2383,-1.5616,2020-04-06,364,18,108,26.0,13.0,,,19,1.0,Africa,,0.5,5.7,,2.406980829
2650,,Burkina Faso,12.2383,-1.5616,2020-04-07,384,19,127,27.0,14.0,,,20,1.0,Africa,,0.5,5.7,,2.406980829
2651,,Burkina Faso,12.2383,-1.5616,2020-04-08,414,23,134,28.0,15.0,,,30,4.0,Africa,,0.5,5.7,,2.406980829
